MCS,class,num,smarts
C(CCC1CCCCC1)CC1CCC2C1CCC1C2CCC2CCCCC21,149,1,C(CCC1CCCCC1)CC1CCC2C1CCC1C2CCC2CCCCC21
C1C2CC3C(CCC4C3CCC3CCCCC34)C2CC1C1CCCCC1,150,1,C1C2CC3C(CCC4C3CCC3CCCCC34)C2CC1C1CCCCC1
C1CC2C(CCC3C2CCC2CCCCC23)C1C1CCCCC1,152,1,C1CC2C(CCC3C2CCC2CCCCC23)C1C1CCCCC1
C1CCC2(C1)CCC1C2CCC2C1CCC1CCCCC12,155,1,C1CCC2(C1)CCC1C2CCC2C1CCC1CCCCC12
C(CC1CC2CC3CCC2C(C1)C3)C1CCC2CCCCC12,157,1,C(CC1CC2CC3CCC2C(C1)C3)C1CCC2CCCCC12
C(CC1CC2CCC1CC2)C1CCC2CCCCC2C1C1CCCCC1,159,1,C(CC1CC2CCC1CC2)C1CCC2CCCCC2C1C1CCCCC1
C1C2CCCCC2C2CCC3CC4CCCCC4CC3C12,120,1,C1C2CCCCC2C2CCC3CC4CCCCC4CC3C12
C1C2CCCCC2C2CC3CCCC4CCCC(C12)C43,118,1,C1C2CCCCC2C2CC3CCCC4CCCC(C12)C43
C1C2CCCC12C1CCCCC1,80,1,C1C2CCCC12C1CCCCC1
C(CC1CCCC1)CC1CCC(C2CCC(C3CCCC3)CC2)CC1,98,1,C(CC1CCCC1)CC1CCC(C2CCC(C3CCCC3)CC2)CC1
C1C(C2CCCC2)C1(C1CCCCC1)C1CCCCC1,82,1,C1C(C2CCCC2)C1(C1CCCCC1)C1CCCCC1
C(CC1CCCCC1)C1CCCC1(C1CCCCC1)C1CCCCC1,83,1,C(CC1CCCCC1)C1CCCC1(C1CCCCC1)C1CCCCC1
C(CC1CC2CC(C1)C1C3CCCCC3C3C4CCCC4C4C5CCCCC5C2C4C31)C1CCCCC1,87,1,C(CC1CC2CC(C1)C1C3CCCCC3C3C4CCCC4C4C5CCCCC5C2C4C31)C1CCCCC1
C(C1C2CCC1CCC2)C12CC1C1CCCCC1C1C(C2)C2CCCCC2C1C1CCCCC1,88,1,C(C1C2CCC1CCC2)C12CC1C1CCCCC1C1C(C2)C2CCCCC2C1C1CCCCC1
C1C2C1C1C3C4CC4C4(CCCC4)C3CCC1C1CCCCC21,89,1,C1C2C1C1C3C4CC4C4(CCCC4)C3CCC1C1CCCCC21
C(CC1CCCC(C2CCCCC2)C1)C1CCC(C2CCCCC2)C1,90,1,C(CC1CCCC(C2CCCCC2)C1)C1CCC(C2CCCCC2)C1
C(C1CCC(C2CCCCC2)C1)C1CCCC(C2CCCCC2)C1,91,1,C(C1CCC(C2CCCCC2)C1)C1CCCC(C2CCCCC2)C1
C(CC1CCCC(C2CCCC2)C1)C1CCCC(CC2CCCC(C3CCCCC3)C2)C1,92,1,C(CC1CCCC(C2CCCC2)C1)C1CCCC(CC2CCCC(C3CCCCC3)C2)C1
C(CC1CCCC(C2CCCCC2)C1)C1CCCCC1,93,1,C(CC1CCCC(C2CCCCC2)C1)C1CCCCC1
C(CC1CCCC(C2CCCCC2)C1)C1CC1,94,1,C(CC1CCCC(C2CCCCC2)C1)C1CC1
C(CC1CCCC(C2CCCC2)C1)C1CC2CCCCC2C1,95,1,C(CC1CCCC(C2CCCC2)C1)C1CC2CCCCC2C1
C(CC1(C2CCC3CCCC3C2)CC1)C1CCCC(C2CCCCC2)C1,96,1,C(CC1(C2CCC3CCCC3C2)CC1)C1CCCC(C2CCCCC2)C1
C(CC1CCCC1)CC1CCC(C2CCC(C3CCCCC3)CC2)C1,97,1,C(CC1CCCC1)CC1CCC(C2CCC(C3CCCCC3)CC2)C1
C1CCC(C2CCC(C3CCCCC3)CC2)C1,100,1,C1CCC(C2CCC(C3CCCCC3)CC2)C1
C1C2CC3CCCCC3CC2C2CC3CCCC4CCCC(C12)C43,117,1,C1C2CC3CCCCC3CC2C2CC3CCCC4CCCC(C12)C43
C1CCC(C2CCC(C3CCC4CCCCC4C3)CC2)CC1,101,1,C1CCC(C2CCC(C3CCC4CCCCC4C3)CC2)CC1
C(CCC1CCCCC1CC1CCCC2CCCCC12)CC1CCC(C2CCCCC2)CC1,102,1,C(CCC1CCCCC1CC1CCCC2CCCCC12)CC1CCC(C2CCCCC2)CC1
C(CCC1C2CCCC2CCC1CCC1CCCCC1)CC1CCC(C2CCCCC2)CC1,103,1,C(CCC1C2CCCC2CCC1CCC1CCCCC1)CC1CCC(C2CCCCC2)CC1
C(CC1C2CCCC2CC2CCCCC12)C1CCC(C2CCCCC2)CC1,104,1,C(CC1C2CCCC2CC2CCCCC12)C1CCC(C2CCCCC2)CC1
C(CCC1CC2CCCCC12)CCC1CCC2CCCCC2CC1,105,1,C(CCC1CC2CCCCC12)CCC1CCC2CCCCC2CC1
C1CC1C1C2CCCCC2CCC2CCCCC21,107,1,C1CC1C1C2CCCCC2CCC2CCCCC21
C(CC1CCC(C2C3CCCCC3CCC3CCCCC32)CC1)C1CCCCC1,108,1,C(CC1CCC(C2C3CCCCC3CCC3CCCCC32)CC1)C1CCCCC1
C1CC2CCC(C3C4CC5CCCCC5C4CC4CCCCC43)CC2C1,109,1,C1CC2CCC(C3C4CC5CCCCC5C4CC4CCCCC43)CC2C1
C1C2CCCCC2C2C1CCC1CCCCC21,110,1,C1C2CCCCC2C2C1CCC1CCCCC21
C(C1CCCCC1)C1CCC2CC(C3CCCC3C3CCC4CCCCC43)C3CCCC(C1)C23,111,1,C(C1CCCCC1)C1CCC2CC(C3CCCC3C3CCC4CCCCC43)C3CCCC(C1)C23
C1CC(C2CCC3CCCCC32)C(C2CC3CCCC4CCCC2C34)C1,112,1,C1CC(C2CCC3CCCCC32)C(C2CC3CCCC4CCCC2C34)C1
C1CC2CC(C3CCCCC3)C(C3CCCC4CCCCC43)C2C1,114,1,C1CC2CC(C3CCCCC3)C(C3CCCC4CCCCC43)C2C1
C1CCC(C2CCCC3C(C4CCCCC4)CCCC23)CC1,116,1,C1CCC(C2CCCC3C(C4CCCCC4)CCCC23)CC1
C1C2CCCC1C1CC3CCCCC3CC21,254,1,C1C2CCCC1C1CC3CCCCC3CC21
C1CCC(C2CCC(C3CCC4C(CC5C4C(C4CCCCC4)CC4CC(C6CCC(C7CCCC7)C6)CCC54)C3)C2)C1,313,1,C1CCC(C2CCC(C3CCC4C(CC5C4C(C4CCCCC4)CC4CC(C6CCC(C7CCCC7)C6)CCC54)C3)C2)C1
C(CC1CC2CCCCC2C1)CC1CCC(C2CCCCC2)CC1,256,1,C(CC1CC2CCCCC2C1)CC1CCC(C2CCCCC2)CC1
C(CC1(CCC2CCC(CC3CCCC4CCCCC34)CC2)CC1)C1CCCCC1,520,1,C(CC1(CCC2CCC(CC3CCCC4CCCCC34)CC2)CC1)C1CCCCC1
C(C1CCCCC1)C1CCCCCC2CCCC(C2)CCCC(CC2CCCCC2)C1,500,1,C(C1CCCCC1)C1CCCCCC2CCCC(C2)CCCC(CC2CCCCC2)C1
C(CC1CCC(CC2CCCCC2)CC1)C1CCC(CC2CCCCC2)CC1,503,1,C(CC1CCC(CC2CCCCC2)CC1)C1CCC(CC2CCCCC2)CC1
C(C1CCCCC1)C1CCC(CC2CCC(CC3CCC(CC4CCCCC4)CC3)CC2)CC1,505,1,C(C1CCCCC1)C1CCC(CC2CCC(CC3CCC(CC4CCCCC4)CC3)CC2)CC1
C(C1CCCCC1)C1CCC(CC2CCC3(CCC(CC4CCCCC4)CC3)CC2)CC1,506,1,C(C1CCCCC1)C1CCC(CC2CCC3(CCC(CC4CCCCC4)CC3)CC2)CC1
C(C1CCCC1)C1CCCCC1CC1CCCCC1,508,1,C(C1CCCC1)C1CCCCC1CC1CCCCC1
C(C1CC(C2CCCCC2)C1)C1CCCCC1CC1CCCCC1,510,1,C(C1CC(C2CCCCC2)C1)C1CCCCC1CC1CCCCC1
C(CC1CCCCC1CC1CCCC1)C1CCCC(CCC2CCCCC2CC2CCCC2)C1,511,1,C(CC1CCCCC1CC1CCCC1)C1CCCC(CCC2CCCCC2CC2CCCC2)C1
C(C1CCCCC1)C1CCCCC1CC1CCCC2CC3CCC4CCCC5CCC(C12)C3C45,512,1,C(C1CCCCC1)C1CCCCC1CC1CCCC2CC3CCC4CCCC5CCC(C12)C3C45
C(C1CCCCC1)C1CCC(CC2CCCC3CC4CC5CCCCC5CC4CC23)CC1,514,1,C(C1CCCCC1)C1CCC(CC2CCCC3CC4CC5CCCCC5CC4CC23)CC1
C(CC1CCC(CC2CCCC3CC4CC5CCCCC5CC4CC23)CC1)C1CCCCC1,515,1,C(CC1CCC(CC2CCCC3CC4CC5CCCCC5CC4CC23)CC1)C1CCCCC1
C(CCC1CCCCC1)CCC1CCC(CC2CCCC3CC(C4CCCC4)CC32)CC1,516,1,C(CCC1CCCCC1)CCC1CCC(CC2CCCC3CC(C4CCCC4)CC32)CC1
C(CCC1CCCCC1)CC1CC2CCCC(CC3CCC4C(CC5CCCCC5)CCC4C3)C2C1,518,1,C(CCC1CCCCC1)CC1CC2CCCC(CC3CCC4C(CC5CCCCC5)CCC4C3)C2C1
C(CC1CCCCC1)CC1CC(CC2CCCCC2)C2C(CC3CCCC4CCCC43)CCCC2C1,519,1,C(CC1CCCCC1)CC1CC(CC2CCCCC2)C2C(CC3CCCC4CCCC43)CCCC2C1
C(CCC1CCC2C(CC3CCC(CCC4(CCC5CCCCC5)CC4)CC3)CCCC2C1)CC1CCCCC1,521,1,C(CCC1CCC2C(CC3CCC(CCC4(CCC5CCCCC5)CC4)CC3)CCCC2C1)CC1CCCCC1
C(C1CCCCC1)C1CCCC(CC2CCC(C3CCCCC3)CC2)C1,496,1,C(C1CCCCC1)C1CCCC(CC2CCC(C3CCCCC3)CC2)C1
C(CC1CCC2C(CC3CCCCC3)CCCC2C1)C1CCCCC1,522,1,C(CC1CCC2C(CC3CCCCC3)CCCC2C1)C1CCCCC1
C(CCC1CCC2C(CC3CCCCC3)CCCC2C1)CC1CCCCC1,523,1,C(CCC1CCC2C(CC3CCCCC3)CCCC2C1)CC1CCCCC1
C(C1CCCC1)C1CCC2C(CC3CCCCC3)CCCC2C1,524,1,C(C1CCCC1)C1CCC2C(CC3CCCCC3)CCCC2C1
C(CC1CCC2C(CC3CCCCC3)CCCC2C1)C1CC2CCCC2C1,525,1,C(CC1CCC2C(CC3CCCCC3)CCCC2C1)C1CC2CCCC2C1
C(CCCCC1CCCCC1)CCCCC1CCC2CCCC2C1,528,1,C(CCCCC1CCCCC1)CCCCC1CCC2CCCC2C1
C(CCC1CCC(C2CCCCC2)CC1)CCC1CCC2CCCCC2C1,530,1,C(CCC1CCC(C2CCCCC2)CC1)CCC1CCC2CCCCC2C1
C(CCC1CCC2CCCCC2C1)CCC1CCC2CCCCC2C1,531,1,C(CCC1CCC2CCCCC2C1)CCC1CCC2CCCCC2C1
C(CCC1CCCC1C1CCCCC1)CCC1CCC2CCCCC2C1,532,1,C(CCC1CCCC1C1CCCCC1)CCC1CCC2CCCCC2C1
C(CCC1CC2CC2(C2CCCCC2)C1)CC1CCC(C2CCCC2)C1,533,1,C(CCC1CC2CC2(C2CCCCC2)C1)CC1CCC(C2CCCC2)C1
C(CC1CC2CC(CC3CCCC4CCCC43)CCC12)CC1CCCC1,536,1,C(CC1CC2CC(CC3CCCC4CCCC43)CCC12)CC1CCCC1
C(CC1CC1)CC1CCCC1C1CC2CCC(CC3CCCCC3)CC2C1,537,1,C(CC1CC1)CC1CCCC1C1CC2CCC(CC3CCCCC3)CC2C1
C(CC1CCC2CCC(CC3CCC3)CC12)CC1CCC(C2CCCCC2)CC1,538,1,C(CC1CCC2CCC(CC3CCC3)CC12)CC1CCC(C2CCCCC2)CC1
C(CCC1CCC(C2CC3CCCCC3C2)CC1)CC1CCCCC1,540,1,C(CCC1CCC(C2CC3CCCCC3C2)CC1)CC1CCCCC1
C(C1CCCCC1)C1CCCC(CC2CCC(C3CCC(C4CCCCC4)CC3)CC2)C1,497,1,C(C1CCCCC1)C1CCCC(CC2CCC(C3CCC(C4CCCCC4)CC3)CC2)C1
C(CCC12CCC(C(C3CCCCC3)C3CCCCC3)(CC1)CC2)CC1CCCCC1,495,1,C(CCC12CCC(C(C3CCCCC3)C3CCCCC3)(CC1)CC2)CC1CCCCC1
C(CCC1CCC2CCCC2C1)CC1CCCCC1,544,1,C(CCC1CCC2CCCC2C1)CC1CCCCC1
C(C(C1CCCCC1)C1CCC2CCCC2C1)C1CC1,469,1,C(C(C1CCCCC1)C1CCC2CCCC2C1)C1CC1
C(CC1CCCCC1)C(CC1CCCCC1)CC1CCCCC1,453,1,C(CC1CCCCC1)C(CC1CCCCC1)CC1CCCCC1
C(CCCC(CC1CCCC1)CC1CCCC1)CCCC1CCCCC1,454,1,C(CCCC(CC1CCCC1)CC1CCCC1)CCCC1CCCCC1
C(CCC(CCC1CCC2CCCCC2C1)CC1CCCCC1)CCC1CCC2CCCCC2C1,455,1,C(CCC(CCC1CCC2CCCCC2C1)CC1CCCCC1)CCC1CCC2CCCCC2C1
C(CCC(CCC1CCC(C2CCCCC2)C1)CC1CCCCC1)CCC1CCCCC1,456,1,C(CCC(CCC1CCC(C2CCCCC2)C1)CC1CCCCC1)CCC1CCCCC1
C(CCC1CCC(C2CCCCC2)CC1)CC(CCC1CCC(C2CCC3CCCCC3C2)CC1)CC1CCCCC1,457,1,C(CCC1CCC(C2CCCCC2)CC1)CC(CCC1CCC(C2CCC3CCCCC3C2)CC1)CC1CCCCC1
C(CCC1CCCCC1)CC(CCCC1CCC2CCCC12)CC1CCCCC1,459,1,C(CCC1CCCCC1)CC(CCCC1CCC2CCCC12)CC1CCCCC1
C(CC(CCC1CCC2CCCCC12)CC1CCCCC1)CC1CCC(CC2CCCCC2)CC1,460,1,C(CC(CCC1CCC2CCCCC12)CC1CCCCC1)CC1CCC(CC2CCCCC2)CC1
C(CC1CCC(C2CCC(C3CCC(CCC4CCCC4)CC3)C2C2CCCCC2)CC1)C1CCCC1,461,1,C(CC1CCC(C2CCC(C3CCC(CCC4CCCC4)CC3)C2C2CCCCC2)CC1)C1CCCC1
C(CC1CCC(CCC2CCCCC3CCC(C4CCCCC4)CC3C2)CC1)C1CCCC1,462,1,C(CC1CCC(CCC2CCCCC3CCC(C4CCCCC4)CC3C2)CC1)C1CCCC1
C(CC1CCCC(C(C2CCCCC2)C2CCCC(CCC3CCCC3)C2)C1)C1CCCC1,463,1,C(CC1CCCC(C(C2CCCCC2)C2CCCC(CCC3CCCC3)C2)C1)C1CCCC1
C(CCC1CC2CC(C1)C(CCC1CCCCC1)C1C3CCC3CC3CC31CC2)CC1CCCCC1,466,1,C(CCC1CC2CC(C1)C(CCC1CCCCC1)C1C3CCC3CC3CC31CC2)CC1CCCCC1
C(CCC1CCC2C3CCCC3C(CCC3CCCCC3)CC2C1)CC1CCCCC1,467,1,C(CCC1CCC2C3CCCC3C(CCC3CCCCC3)CC2C1)CC1CCCCC1
C(C(C1CCCCC1)C1CCC2CCCCC2C1)C1CCCC2CCCCC12,468,1,C(C(C1CCCCC1)C1CCC2CCCCC2C1)C1CCCC2CCCCC12
C(CCC1CCC(CC(C2CCCCC2)C2CCCCC2)CC1)CC1CCCCC1,471,1,C(CCC1CCC(CC(C2CCCCC2)C2CCCCC2)CC1)CC1CCCCC1
C(CC1CC2CCC(C1)C21CCCC1)C(C1CCCCC1)C1CCCCC1,494,1,C(CC1CC2CCC(C1)C21CCCC1)C(C1CCCCC1)C1CCCCC1
C(C(C1CCCC1)C1CCCC(CC2CCCCC2)C2CCCCC21)C1CCCCC1,472,1,C(C(C1CCCC1)C1CCCC(CC2CCCCC2)C2CCCCC21)C1CCCCC1
C(C(C1CCCCC1)C1CCCCC1)C1CC2CCC(C2)C1,474,1,C(C(C1CCCCC1)C1CCCCC1)C1CC2CCC(C2)C1
C(CC1CCCCC1)C(C1CC2CCC1C2)C1CCCCC1,475,1,C(CC1CCCCC1)C(C1CC2CCC1C2)C1CCCCC1
C(CC(CC1CCCCC1)C1CCCCC1)CC1CCCCC1,477,1,C(CC(CC1CCCCC1)C1CCCCC1)CC1CCCCC1
C1CCC(C(C2CCCCC2)(C2CCCCC2)C2CCCCC2)C1,480,1,C1CCC(C(C2CCCCC2)(C2CCCCC2)C2CCCCC2)C1
C(CC(CC1CCCC1)(C1CCCCC1)C1CCCCC1)C1CCCCC1,481,1,C(CC(CC1CCCC1)(C1CCCCC1)C1CCCCC1)C1CCCCC1
C(C1CCCCC1)C1CCC(C(C2CCCCC2)C2CCCCC2)CC1,483,1,C(C1CCCCC1)C1CCC(C(C2CCCCC2)C2CCCCC2)CC1
C1CCC(C(C2CCCCC2)C2CCC(C3CCCCC3)CC2)C1,485,1,C1CCC(C(C2CCCCC2)C2CCC(C3CCCCC3)CC2)C1
C(CC1CCC2CCCC2C1)C1CCC(C(C2CCCCC2)C2CCCCC2)C1,486,1,C(CC1CCC2CCCC2C1)C1CCC(C(C2CCCCC2)C2CCCCC2)C1
C1CCC(C(C2CCCCC2)C2CCC3CCCC(C4CCCCC4)C3C2)C1,487,1,C1CCC(C(C2CCCCC2)C2CCC3CCCC(C4CCCCC4)C3C2)C1
C(CC1CCC2CCCCCCC12)C(C1CCCCC1)C1CCCCC1,489,1,C(CC1CCC2CCCCCCC12)C(C1CCCCC1)C1CCCCC1
C(CCCC(C1CCCCC1)C1CCCCC1)CCCC1CCCCC1C1CCCCC1,490,1,C(CCCC(C1CCCCC1)C1CCCCC1)CCCC1CCCCC1C1CCCCC1
C(CCC12CCC(CC1)C(CCC(C1CCCC1)C1CCCC1)C2)CC1CCCCC1,493,1,C(CCC12CCC(CC1)C(CCC(C1CCCC1)C1CCCC1)C2)CC1CCCCC1
C(CCC1CCCC(C2CCCC2)CC1)CC1CCCCC1,542,1,C(CCC1CCCC(C2CCCC2)CC1)CC1CCCCC1
C(CCC1CCCC2CCCCC2C1)CC1CCCCC1,545,1,C(CCC1CCCC2CCCCC2C1)CC1CCCCC1
C(C1CCC2CC(C3CCCCC3)CC2C1)C1CCC2CCCCC2C1,257,1,C(C1CCC2CC(C3CCCCC3)CC2C1)C1CCC2CCCCC2C1
C(CCC1CCC(CCCC2CCCCC2)CC1)CC1CCCCC1,607,1,C(CCC1CCC(CCCC2CCCCC2)CC1)CC1CCCCC1
C(CC1CCC(CC2CCCC(CCC3CCCCC3)C2)CC1)C1CCCCC1,589,1,C(CC1CCC(CC2CCCC(CCC3CCCCC3)C2)CC1)C1CCCCC1
C(CC1CCCC(CC2CCCC2)C1)C1CCCCC1,590,1,C(CC1CCCC(CC2CCCC2)C1)C1CCCCC1
C(CC1CCCC(CCC2CCCCC2)C1)C1CC1,591,1,C(CC1CCCC(CCC2CCCCC2)C1)C1CC1
C(CC1CCCCC1)C1CCC(CC2CCCC(C3CCCCC3)C2)C1,592,1,C(CC1CCCCC1)C1CCC(CC2CCCC(C3CCCCC3)C2)C1
C(CC1CCCCC1)C1CCC(CC2CC3CCC3C2)C1,593,1,C(CC1CCCCC1)C1CCC(CC2CC3CCC3C2)C1
C(CC1CCCCC1)C1CC2CCC(CCC3CCCCC3)CC2C1,594,1,C(CC1CCCCC1)C1CC2CCC(CCC3CCCCC3)CC2C1
C(CC1CCC2CC(CC3CCCCC3)CCC2C1)C1CCCCC1,595,1,C(CC1CCC2CC(CC3CCCCC3)CCC2C1)C1CCCCC1
C(CC1CCC(CC2CC(CC3CCCC3)CC(C3CCCCC3)C2)CC1)C1CC1,596,1,C(CC1CCC(CC2CC(CC3CCCC3)CC(C3CCCCC3)C2)CC1)C1CC1
C(CC1CC(CC2CCCCC2)CC(C2CCCCC2)C1)C1CCCCC1,597,1,C(CC1CC(CC2CCCCC2)CC(C2CCCCC2)C1)C1CCCCC1
C(CC1CCC(CC2CCCC3CCC(C4CCCC4)CC23)CC1)C1CCCCC1,599,1,C(CC1CCC(CC2CCCC3CCC(C4CCCC4)CC23)CC1)C1CCCCC1
C(CC1CCC(CC2CC3CCCCC3C2CC2CCCCC2)CC1)C1CCCCC1,600,1,C(CC1CCC(CC2CC3CCCCC3C2CC2CCCCC2)CC1)C1CCCCC1
C(CC1CCCC(CCC2CCC(CC3CCCCC3)CC2)C1)C1CCC2CCCCC12,603,1,C(CC1CCCC(CCC2CCC(CC3CCCCC3)CC2)C1)C1CCC2CCCCC12
C(CC1CC2CCCC(C3CCC(CC4CCCCC4)CC3)C2C1)C1CC1,604,1,C(CC1CC2CCCC(C3CCC(CC4CCCCC4)CC3)C2C1)C1CC1
C(CC1CCC(CCC2CCCCC2)CC1)C1CCCCC1,609,1,C(CC1CCC(CCC2CCCCC2)CC1)C1CCCCC1
C(CCC1CC2CCCCC2C1)CCC1CCCCC1,587,1,C(CCC1CC2CCCCC2C1)CCC1CCCCC1
C(CCC1CCCCC1CCC1CCC(CCC2CCCCC2)CC1)CC1CCCCC1,610,1,C(CCC1CCCCC1CCC1CCC(CCC2CCCCC2)CC1)CC1CCCCC1
C(CC1CCC(CCCC2CCC(C3CCCCC3)CC2)C1)CC1CCCCC1,611,1,C(CC1CCC(CCCC2CCC(C3CCCCC3)CC2)C1)CC1CCCCC1
C(CCC1CCC(C2CCC(CCCC3CCCCC3)CC2)CC1)CC1CCCCC1,612,1,C(CCC1CCC(C2CCC(CCCC3CCCCC3)CC2)CC1)CC1CCCCC1
C(CCC1CCC(CCC2CCC3CCCCC3C2)CC1)CC1CCCCC1,613,1,C(CCC1CCC(CCC2CCC3CCCCC3C2)CC1)CC1CCCCC1
C(CCC1CCCCC1)CCC1CCC(CCC2CCC3CCC(C4CCCC4)CC3C2)CC1,614,1,C(CCC1CCCCC1)CCC1CCC(CCC2CCC3CCC(C4CCCC4)CC3C2)CC1
C(CCC1CCCCC1)CC1CCC(CCC2CCC(C3CCCCC3)C2)C1,615,1,C(CCC1CCCCC1)CC1CCC(CCC2CCC(C3CCCCC3)C2)C1
C(CCC1CCCCC1)CC(CCC1CC1)CCC1CCC2CCCCC2C1,617,1,C(CCC1CCCCC1)CC(CCC1CC1)CCC1CCC2CCCCC2C1
C(CC1CC1)C(CCC1CCCCC1)C1CCCC(CCC2CCC3CCCCC3C2)C1,618,1,C(CC1CC1)C(CCC1CCCCC1)C1CCCC(CCC2CCC3CCCCC3C2)C1
C(CC1CCCC1)CC1CCC2CCC(CC3CCC(CCCC4CCCCC4)CC3)C2C1,619,1,C(CC1CCCC1)CC1CCC2CCC(CC3CCC(CCCC4CCCCC4)CC3)C2C1
C(CC1CCCCC1)CC1CCC2CCC(CC3CCCC3)C2C1,620,1,C(CC1CCCCC1)CC1CCC2CCC(CC3CCCC3)C2C1
C(CC1CCCC1)CC1CCCC(CCCC2CCCCC2)C1,621,1,C(CC1CCCC1)CC1CCCC(CCCC2CCCCC2)C1
C(CC1CCC2(CCCC2)CC1)C1CCCCC1,622,1,C(CC1CCC2(CCCC2)CC1)C1CCCCC1
C(CCC1CCC2(CCCC2)CC1)CC1CCC(C2CCCCC2)CC1,623,1,C(CCC1CCC2(CCCC2)CC1)CC1CCC(C2CCCCC2)CC1
C(CCC1CCCCC1CCC1CC2CCCCC2C1)CC1CCCCC1,588,1,C(CCC1CCCCC1CCC1CC2CCCCC2C1)CC1CCCCC1
C(CCC1CCCCC1)CC1CC2CCCC2C1,586,1,C(CCC1CCCCC1)CC1CC2CCCC2C1
C(CCC1CCCC(C2CCC3CCCC3C2)C1)CC1CCCC1,546,1,C(CCC1CCCC(C2CCC3CCCC3C2)C1)CC1CCCC1
C(CC1CC1)CC1CCCC(C2CCCCC2CCC2CCCCC2)C1,563,1,C(CC1CC1)CC1CCCC(C2CCCCC2CCC2CCCCC2)C1
C(CCC1CCCC1)CCC1CCCC(C2CCC3CCCCC3C2)C1,547,1,C(CCC1CCCC1)CCC1CCCC(C2CCC3CCCCC3C2)C1
C(CCC1CCC2C(CC3CCC4CCCC4C3)CCCC2C1)CC1CCCC1,548,1,C(CCC1CCC2C(CC3CCC4CCCC4C3)CCCC2C1)CC1CCCC1
C(CC1CCCCC1)CC1CCC2CC3CCC4CCCC(C43)C2C1,549,1,C(CC1CCCCC1)CC1CCC2CC3CCC4CCCC(C43)C2C1
C(CC1CCCCC1)CC1CCC2CC3CCCC3C2C1,550,1,C(CC1CCCCC1)CC1CCC2CC3CCCC3C2C1
C(CC1CCCCC1)CC1CCC2CCC(C3CCCC3)C2C1,551,1,C(CC1CCCCC1)CC1CCC2CCC(C3CCCC3)C2C1
C(CC1CCCC1)CC1CCC2CCCC2C1,553,1,C(CC1CCCC1)CC1CCC2CCCC2C1
C(CC1CCCCC1)CC1CCC2CC3CCCCC3CC2C1,554,1,C(CC1CCCCC1)CC1CCC2CC3CCCCC3CC2C1
C(CC1CCCC1)CC1CCC2CC3CC4CCCCC4CC3CC2C1,555,1,C(CC1CCCC1)CC1CCC2CC3CC4CCCCC4CC3CC2C1
C(CC1CCCCC1)CC1CCCC(C2CC3CCCCC3C2)C1,556,1,C(CC1CCCCC1)CC1CCCC(C2CC3CCCCC3C2)C1
C(CC1CCCCC1CCC1CCC(C2CCCC2)CC1)C1CCCCC1,558,1,C(CC1CCCCC1CCC1CCC(C2CCCC2)CC1)C1CCCCC1
C(CC1CCCC1C1CCCCC1)C1CCCC1CCC1CCCCC1,559,1,C(CC1CCCC1C1CCCCC1)C1CCCC1CCC1CCCCC1
C(CC1CCC(CCC2CCCCC2)CC1)C1CCC2CCCCC12,561,1,C(CC1CCC(CCC2CCCCC2)CC1)C1CCC2CCCCC12
C(CC1CCCCC1)C1CCC2CC(CC3CCCCC3)CCC12,562,1,C(CC1CCCCC1)C1CCC2CC(CC3CCCCC3)CCC12
C(CC1CCCC2CC(C3CCCC3)CC21)C1CCCCC1,564,1,C(CC1CCCC2CC(C3CCCC3)CC21)C1CCCCC1
C(CC1(C2CCCC2)CCC(CC2CC3CCCCC3C2)CC1)C1CCCCC1,584,1,C(CC1(C2CCCC2)CCC(CC2CC3CCCCC3C2)CC1)C1CCCCC1
C(CC1CC(C2CCCCC2)CC2CCCC21)C1CCCCC1,565,1,C(CC1CC(C2CCCCC2)CC2CCCC21)C1CCCCC1
