MCS,class,num,smarts
C(CC1CCCCC1)C1CCCC1C1CC2CCCC2C(CC2CCC(C3CC3)C2)C1,566,1,C(CC1CCCCC1)C1CCCC1C1CC2CCCC2C(CC2CCC(C3CC3)C2)C1
C(CC1CCCCC1)CC1CCCCC1CCC1CCCCC1,569,1,C(CC1CCCCC1)CC1CCCCC1CCC1CCCCC1
C(CC1CCCC1)CC1CCCC1CC1CCCCC1,570,1,C(CC1CCCC1)CC1CCCC1CC1CCCCC1
C(CCC1CCCCC1CC1CCCCC1)CC1CC1,571,1,C(CCC1CCCCC1CC1CCCCC1)CC1CC1
C(CC1CCCCC1CC1CCCCC1)C1CCCCC1,572,1,C(CC1CCCCC1CC1CCCCC1)C1CCCCC1
C(CCC1CCC(CC2CCCC2)CC1)CC1CCCCC1,575,1,C(CCC1CCC(CC2CCCC2)CC1)CC1CCCCC1
C(CC1CCC(C2CCCCC2)CC1)C1CCCCC1,577,1,C(CC1CCC(C2CCCCC2)CC1)C1CCCCC1
C(CCCC1CCC(C2CCCCC2)CC1)CCC1CCCCC1,578,1,C(CCCC1CCC(C2CCCCC2)CC1)CCC1CCCCC1
C(C1CCCCC1)C1CCC(C2CCCCC2)CC1,579,1,C(C1CCCCC1)C1CCC(C2CCCCC2)CC1
C(C1C2CCC(C2)C1C1CCCC1)C1CCCCC1,580,1,C(C1C2CCC(C2)C1C1CCCC1)C1CCCCC1
C(CC1C2CCCC1CCC2)C1CCCCC1,581,1,C(CC1C2CCCC1CCC2)C1CCCCC1
C(C1CC2CCCCC2C1)C1CCC(CC2CCCCC2)CC1,583,1,C(C1CC2CCCCC2C1)C1CCC(CC2CCCCC2)CC1
C(C1CCCCC1)C1CCC2CCC(C3CCCCC3)C3CCCCC3C2C1,452,1,C(C1CCCCC1)C1CCC2CCC(C3CCCCC3)C3CCCCC3C2C1
C(CC1CCC(C2CC(C3CCCCC3)C3CCCCC23)CC1)C1CCCC1,451,1,C(CC1CCC(C2CC(C3CCCCC3)C3CCCCC23)CC1)C1CCCC1
C(C1CCCCC1)C1CCC(C2CC(C3CCCCC3)C3CCCCC23)CC1,450,1,C(C1CCCCC1)C1CCC(C2CC(C3CCCCC3)C3CCCCC23)CC1
C(CCCCC1CC2CCCC3CCCC(C1)C32)CCCC1CC2CCCC3CCCC(C1)C32,321,1,C(CCCCC1CC2CCCC3CCCC(C1)C32)CCCC1CC2CCCC3CCCC(C1)C32
C1CC2CCCC3CC(C4CC5CCC4CC5)CC(C1)C23,306,1,C1CC2CCCC3CC(C4CC5CCC4CC5)CC(C1)C23
C1CC23C(CC4CCC(C5CC6CCCC(C6)CC6C7CCCCC7CC65)CC42)CCC2CCCC1C23,309,1,C1CC23C(CC4CCC(C5CC6CCCC(C6)CC6C7CCCCC7CC65)CC42)CCC2CCCC1C23
C1CCC(C2CCC(C3CCC(C4CCC(C5CCC(C6CCCC6)C5)CC4)CC3)C2)C1,310,1,C1CCC(C2CCC(C3CCC(C4CCC(C5CCC(C6CCCC6)C5)CC4)CC3)C2)C1
C1CCC(C2CCC(C3CCC(C4CCC(C5CCC(C6CCC7(CCCC7)C6)C5)CC4)CC3)C2)C1,311,1,C1CCC(C2CCC(C3CCC(C4CCC(C5CCC(C6CCC7(CCCC7)C6)C5)CC4)CC3)C2)C1
C1CC12CCC(C1CCC(C3CCC4C(CC5CC(C6CCC7CC(C8CC9CCC8C9)CC7C6)CCC54)C3)C1)C2,312,1,C1CC12CCC(C1CCC(C3CCC4C(CC5CC(C6CCC7CC(C8CC9CCC8C9)CC7C6)CCC54)C3)C1)C2
C(CC1C2CCCC(C2)CCC2CCC3CCC3C21)C1CCCCC1,624,1,C(CC1C2CCCC(C2)CCC2CCC3CCC3C21)C1CCCCC1
C(CC1CCCCC1)C1CCCC1C1CCC(C2CCC3C(CCC4CC5C6CC(C7CCCC7)CC6CCC5CC43)C2)C1,314,1,C(CC1CCCCC1)C1CCCC1C1CCC(C2CCC3C(CCC4CC5C6CC(C7CCCC7)CC6CCC5CC43)C2)C1
C1CC23C4CCCCC4C4CC5C6C(CC(C42)C2CCC1C3C2)C1CCCCC1C61CCC2CCC5CC21,315,1,C1CC23C4CCCCC4C4CC5C6C(CC(C42)C2CCC1C3C2)C1CCCCC1C61CCC2CCC5CC21
C1CC2CCC3C4CCC5(CCCC6CCCCC65)CCCC(C5CC6CC7CCCCC7C(C6)C54)C3C2C1,316,1,C1CC2CCC3C4CCC5(CCCC6CCCCC65)CCCC(C5CC6CC7CCCCC7C(C6)C54)C3C2C1
C(CC1CCC2CCCCC2C1)C1CCC(CCC2CCCCC2CCC2CCC3CCCCC3C2)CC1,317,1,C(CC1CCC2CCCCC2C1)C1CCC(CCC2CCCCC2CCC2CCC3CCCCC3C2)CC1
C(CC1CCC(CCC2CCC(CCC3CCC4CCCCC4C3)C2)C1)CC1CCC(CCC2CCC(CCC3CCC4CCCCC4C3)C2)C1,318,1,C(CC1CCC(CCC2CCC(CCC3CCC4CCCCC4C3)C2)C1)CC1CCC(CCC2CCC(CCC3CCC4CCCCC4C3)C2)C1
C(CC1CCCC(CCC2CCCC(CCC3CCCC4CCCCC34)C2)C1)CC1CCCC(CCC2CCCC(CCC3CCCC4CCCCC34)C2)C1,319,1,C(CC1CCCC(CCC2CCCC(CCC3CCCC4CCCCC34)C2)C1)CC1CCCC(CCC2CCCC(CCC3CCCC4CCCCC34)C2)C1
C(CCCC1CC2CCC3CCCCC3C2C1)CCCC1CC2CCC3CCCCC3C2C1,320,1,C(CCCC1CC2CCC3CCCCC3C2C1)CCCC1CC2CCC3CCCCC3C2C1
C(CC1CCC2CC(CC3CCC4C5CCCC5CCC34)CC2C1)CC1CCC2CC(CC3CCC4C5CCCC5CCC34)CC2C1,324,1,C(CC1CCC2CC(CC3CCC4C5CCCC5CCC34)CC2C1)CC1CCC2CC(CC3CCC4C5CCCC5CCC34)CC2C1
C1CCCCCCC2CC2CC(CCC2CCCC2)CCCCC1,303,1,C1CCCCCCC2CC2CC(CCC2CCCC2)CCCCC1
C(CC1CCC(C2CCC(CC3CC3)CC2)CC1)C1CCC(CC2CCC3CCCCC3C2)CC1,329,1,C(CC1CCC(C2CCC(CC3CC3)CC2)CC1)C1CCC(CC2CCC3CCCCC3C2)CC1
C(CC1CCC(C2CCC3CCCC(C4CC4)C3C2)CC1)C1CCC(C2CCCC2)CC1,330,1,C(CC1CCC(C2CCC3CCCC(C4CC4)C3C2)CC1)C1CCC(C2CCCC2)CC1
C(C1CCC2CCC(C3CC4CCCCC4C3)CC12)C1CCC(C2CCCCC2)CC1,331,1,C(C1CCC2CCC(C3CC4CCCCC4C3)CC12)C1CCC(C2CCCCC2)CC1
C(CC1CCC2C(CC3CCC(C4CCCCC4)CC3)CCC2C1)C1CCCCC1,332,1,C(CC1CCC2C(CC3CCC(C4CCCCC4)CC3)CCC2C1)C1CCCCC1
C(CC1CCC2CC3C(CC4CC5CCCCC5CC43)CC2C1)C1CCC(C2CCCCC2)CC1,333,1,C(CC1CCC2CC3C(CC4CC5CCCCC5CC43)CC2C1)C1CCC(C2CCCCC2)CC1
C(C1CCC(C2CCCCC2)CC1)C1CCC2CCCC(C3CCCC3)C2C1,334,1,C(C1CCC(C2CCCCC2)CC1)C1CCC2CCCC(C3CCCC3)C2C1
C(CC1CCC(CC2CCC3CCCC(C4CCCC4)C3C2)CC1)C1CCCCC1,335,1,C(CC1CCC(CC2CCC3CCCC(C4CCCC4)C3C2)CC1)C1CCCCC1
C(CC1CCC2C(CCC2C2CCC3CCCC(C4CCCCC4)C3C2)C1)C1CCC1,336,1,C(CC1CCC2C(CCC2C2CCC3CCCC(C4CCCCC4)C3C2)C1)C1CCC1
C(CC1CCC(C2CCCC3CCCCC32)CC1)CC1CCC(C2CCCC3CCCCC32)CC1,338,1,C(CC1CCC(C2CCCC3CCCCC32)CC1)CC1CCC(C2CCCC3CCCCC32)CC1
C(CC1CCC(C2CCCC3C2CC2CCCCC23)CC1)CC1CCC2CCCC2C1,339,1,C(CC1CCC(C2CCCC3C2CC2CCCCC23)CC1)CC1CCC2CCCC2C1
C(CC(C1CCCCC1)C1CCCCC1)CC1CCC(C2CCC3CCCCC32)CC1,340,1,C(CC(C1CCCCC1)C1CCCCC1)CC1CCC(C2CCC3CCCCC32)CC1
C(CC1CCC(C2CCC3CCCCC32)CC1)C(C1CCCCC1)C1CCCCC1,341,1,C(CC1CCC(C2CCC3CCCCC32)CC1)C(C1CCCCC1)C1CCCCC1
C(CC1CCCC(C2CCCCC2)CC1)C1CCC(C2CCC3CCCCC32)CC1,343,1,C(CC1CCCC(C2CCCCC2)CC1)C1CCC(C2CCC3CCCCC32)CC1
C1CCCCCCC2CC2CC(C2CCC3CCCC3C2)CCCCC1,304,1,C1CCCCCCC2CC2CC(C2CCC3CCCC3C2)CCCCC1
C1CCC2CCCCCCCCCCCCC2C1,302,1,C1CCC2CCCCCCCCCCCCC2C1
C(C1C(C2CCC(CC3CCCCC3)CC2)CC2CCCCC12)C1CCCCC1,449,1,C(C1C(C2CCC(CC3CCCCC3)CC2)CC2CCCCC12)C1CCCCC1
C1CC2(C3CCCCC13)C1CCCCC1CC1CCCCC12,278,1,C1CC2(C3CCCCC13)C1CCCCC1CC1CCCCC12
C(CC1CCC2CCCCC2C1)C1C2CC(C3CCCCC3)CC12,258,1,C(CC1CCC2CCCCC2C1)C1C2CC(C3CCCCC3)CC12
C1CCC2CC(C3CCC4CCCCC4C3)CCC2C1,259,1,C1CCC2CC(C3CCC4CCCCC4C3)CCC2C1
C1CC2CCC(C3CCC(C4CCCCC4)C3)CC2C1,260,1,C1CC2CCC(C3CCC(C4CCCCC4)C3)CC2C1
C1CCC(C2CCCC(C3CCC4CCCCC4C3)C2)CC1,261,1,C1CCC(C2CCCC(C3CCC4CCCCC4C3)C2)CC1
C1CCC(C2CCCC3CCCCC3C2)CC1,265,1,C1CCC(C2CCCC3CCCCC3C2)CC1
C(C1CCC(C2CCC3CCCCC3C2)CC1)C1CCC2CCCCC2C1,267,1,C(C1CCC(C2CCC3CCCCC3C2)CC1)C1CCC2CCCCC2C1
C(CCC1CCC(C2CCC3CCCC3C2)CC1)CC1CCC2CCCCC12,268,1,C(CCC1CCC(C2CCC3CCCC3C2)CC1)CC1CCC2CCCCC12
C1CCC2CC(C3CCCC(C45CC6CC(CC(C6)C4)C5)C3)CCC2C1,269,1,C1CCC2CC(C3CCCC(C45CC6CC(CC(C6)C4)C5)C3)CCC2C1
C(C1CCCCC1)C1CCC2CC3CCCC45C(CC1C24)CCCC35,272,1,C(C1CCCCC1)C1CCC2CC3CCCC45C(CC1C24)CCCC35
C(C1CC1)C1CCC23C4CC5CCCC(CC1C21CCC4CC1)C53,273,1,C(C1CC1)C1CCC23C4CC5CCCC(CC1C21CCC4CC1)C53
C1CC2CC3CCC4CCCC45CCCC5C3CC2C1,274,1,C1CC2CC3CCC4CCCC45CCCC5C3CC2C1
C1C2CCCC3CCCCC4(CCCCC14)C23,275,1,C1C2CCCC3CCCCC4(CCCCC14)C23
C(C1CCC1)C1CCC23CCCCC2C1CC1CCCCC13,277,1,C(C1CCC1)C1CCC23CCCCC2C1CC1CCCCC13
C1C2CC3C(CCC34CCCC4)C3CCC4CCCCC4C123,279,1,C1C2CC3C(CCC34CCCC4)C3CCC4CCCCC4C123
C1CCCCCCCC(C2CCCCC2)CCCCCCC1,301,1,C1CCCCCCCC(C2CCCCC2)CCCCCCC1
C1CCCCCCC1,281,1,C1CCCCCCC1
C(C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCC(C1)C2)C1CCCCC1,284,1,C(C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCC(C1)C2)C1CCCCC1
C(C1CCCCC1)C1CCCCCCCCCCCCCCCCCCCCCC1,285,1,C(C1CCCCC1)C1CCCCCCCCCCCCCCCCCCCCCC1
C(C1CCCCC1)C1CCCCCCCCCCCCCC1,286,1,C(C1CCCCC1)C1CCCCCCCCCCCCCC1
C(C1CCC(CC2CCCCCCCCCCCCC2)CC1)C1CCCCCCCCCCCCC1,287,1,C(C1CCC(CC2CCCCCCCCCCCCC2)CC1)C1CCCCCCCCCCCCC1
C(C1CCCCCCCCC(CC2CCCCC2)CCC(CC2CCCCC2)CCCCCCC1)C1CCCC1,289,1,C(C1CCCCCCCCC(CC2CCCCC2)CCC(CC2CCCCC2)CCCCCCC1)C1CCCC1
C(CC1CCC(CCC2CCCCC2)CC1)C1CCCCCCCCC(CC2CCCCC2)CCCCCCCC1,290,1,C(CC1CCC(CCC2CCCCC2)CC1)C1CCCCCCCCC(CC2CCCCC2)CCCCCCCC1
C(CCCCCC1CCCC1)CCCCCC1CCCCCCCCCCCCC(CC2CCCC2)CCC(CC2CCCCC2)CCCCCCCC1,291,1,C(CCCCCC1CCCC1)CCCCCC1CCCCCCCCCCCCC(CC2CCCC2)CCC(CC2CCCCC2)CCCCCCCC1
C(CCC1CCCC1)CCC1CCCCCCCCCCCCCCC2CCCC2CCC(CC2CCCCC2)CCC1,292,1,C(CCC1CCCC1)CCC1CCCCCCCCCCCCCCC2CCCC2CCC(CC2CCCCC2)CCC1
C1C2CC3C1CCC1CC(CCCCCCCCCCCCCCCCC2)C2CC4(CC2C31)CCCCC4,294,1,C1C2CC3C1CCC1CC(CCCCCCCCCCCCCCCCC2)C2CC4(CC2C31)CCCCC4
C(C1CCC2CCCCC12)C1CCCCCCCCCCCCCCCCCCCC2CCCC2C1,295,1,C(C1CCC2CCCCC12)C1CCCCCCCCCCCCCCCCCCCC2CCCC2C1
C(CC1CCCCC1)C1CCCCCCCCCCCC2CCCC(CCC3CCCCC3CC1)C2,297,1,C(CC1CCCCC1)C1CCCCCCCCCCCC2CCCC(CCC3CCCCC3CC1)C2
C1CC2CCCCCCCCCCCCCCCCCC3CCC(C3)CC2C1,299,1,C1CC2CCCCCCCCCCCCCCCCCC3CCC(C3)CC2C1
C(CC1CCC2CCCCC12)CC1CCC(C2CCC3CCCCC32)CC1,344,1,C(CC1CCC2CCCCC12)CC1CCC(C2CCC3CCCCC32)CC1
C(C1CC2C3CCC(C3)C2C1)C1CCCCC1CC1CCC(C2CCC3CCCCC32)CC1,345,1,C(C1CC2C3CCC(C3)C2C1)C1CCCCC1CC1CCC(C2CCC3CCCCC32)CC1
C(C1CCCCC1)C1CCC(C2CCC(C3CCC4CCCCC43)CC2)CC1,346,1,C(C1CCCCC1)C1CCC(C2CCC(C3CCC4CCCCC43)CC2)CC1
C(C1CCCCC1)C1CCC(CC2CCCCC2)C2CCCCC12,426,1,C(C1CCCCC1)C1CCC(CC2CCCCC2)C2CCCCC12
C(CCC1CCCCC1)CC1CC1,403,1,C(CCC1CCCCC1)CC1CC1
C(CCCC(CCC(CCCCCC(CCC(CCC1CCCC1)CC1CCCC1)CC1CCC2CCCCC12)CC1CCCCC1)CC1CCC2CCCCC12)CCCC1CCCC1,410,1,C(CCCC(CCC(CCCCCC(CCC(CCC1CCCC1)CC1CCCC1)CC1CCC2CCCCC12)CC1CCCCC1)CC1CCC2CCCCC12)CCCC1CCCC1
C(CCCCCCC(CCC(CCCCCC(CCCCCCCC1CCCC1)CC1CCC2CCCCC12)CC1CCCCC1)CC1CCCC1)CCCCCCC1CCCCC1,411,1,C(CCCCCCC(CCC(CCCCCC(CCCCCCCC1CCCC1)CC1CCC2CCCCC12)CC1CCCCC1)CC1CCCC1)CCCCCCC1CCCCC1
C(CCCCCC1CCCC1)CCCCC(CCCCCC(CCC(CCCCC1CCC2CCCCC2C1)CC1CCCCC1)CC1CCCCC1)CC1CCCCC1,412,1,C(CCCCCC1CCCC1)CCCCC(CCCCCC(CCC(CCCCC1CCC2CCCCC2C1)CC1CCCCC1)CC1CCCCC1)CC1CCCCC1
C(CCC1CCCCC1)CC(CCC(CCCC1CCCCC1)CC1CCCCC1)CC1CCCCC1,413,1,C(CCC1CCCCC1)CC(CCC(CCCC1CCCCC1)CC1CCCCC1)CC1CCCCC1
C(CCCC(CCC(CCCCC1CCCC1)CC1CCCCC1)CC1CCCCC1)CCCC1CCCC1,414,1,C(CCCC(CCC(CCCCC1CCCC1)CC1CCCCC1)CC1CCCCC1)CCCC1CCCC1
C(CCC1CCCC1)CC(CCC(CCC(CCCCC1CCCC1)CC1CCCCC1)CC1CCCCC1)CCC1CCCCC1,415,1,C(CCC1CCCC1)CC(CCC(CCC(CCCCC1CCCC1)CC1CCCCC1)CC1CCCCC1)CCC1CCCCC1
C(CCC(CCCC1CCCCC1)CCC1CCCCC1)CCC(CCCCC1CC1)CC1CCCCC1,416,1,C(CCC(CCCC1CCCCC1)CCC1CCCCC1)CCC(CCCCC1CC1)CC1CCCCC1
C(CC1C2CCC1CC(C1CCCC1)C2)C(CCC1CCCCC1)C1CCCCC1,419,1,C(CC1C2CCC1CC(C1CCCC1)C2)C(CCC1CCCCC1)C1CCCCC1
C(CCCC1C(CCCCC(CCC2CCCCC2)C2CCCCC2)CC2CCCC21)CCC1CC1,420,1,C(CCCC1C(CCCCC(CCC2CCCCC2)C2CCCCC2)CC2CCCC21)CCC1CC1
C(CC1CC(C2CCCCC2)CCC1CC1CCCCC1)C1CCCCC1,423,1,C(CC1CC(C2CCCCC2)CCC1CC1CCCCC1)C1CCCCC1
C(CC1CCCCC1)CC1CCC(C2CCCC2)CC1CCC1CCCCC1,424,1,C(CC1CCCCC1)CC1CCC(C2CCCC2)CC1CCC1CCCCC1
C(CC1CCC(CC2CCCCC2)C2CCCC21)C1CCCCC1,425,1,C(CC1CCC(CC2CCCCC2)C2CCCC21)C1CCCCC1
C(C1CCC2CCCC(CC3CCCCC3)C12)C1CCCCC1,427,1,C(C1CCC2CCCC(CC3CCCCC3)C12)C1CCCCC1
C(C1CCCCC1)C1CCC(C2CC(C3CCCC3C3CCC4CCCCC43)C3CCCCC23)CC1,347,1,C(C1CCCCC1)C1CCC(C2CC(C3CCCC3C3CCC4CCCCC43)C3CCCCC23)CC1
C(C1CCCC1)C1CC(CC2CCCCC2)C(CC2CCCC2)CC2CCCCC21,429,1,C(C1CCCC1)C1CC(CC2CCCCC2)C(CC2CCCC2)CC2CCCCC21
C(C1CCCCC1)C1CCCC2C1CC(C1CC1)CC2C1CCCCC1,430,1,C(C1CCCCC1)C1CCCC2C1CC(C1CC1)CC2C1CCCCC1
C(C1CC(C2CCCCC2)C2CCCCC12)C1CCCCC1,431,1,C(C1CC(C2CCCCC2)C2CCCCC12)C1CCCCC1
C(C1CCCCC1)C1CCC2C(C1)CC1CCCCC1C2C1CCCCC1,432,1,C(C1CCCCC1)C1CCC2C(C1)CC1CCCCC1C2C1CCCCC1
C(CC1CC(C2CCCCC2)C(C2CCCCC2)C1)CC1CCCCC1,433,1,C(CC1CC(C2CCCCC2)C(C2CCCCC2)C1)CC1CCCCC1
C(CC1CCCCC1)C1CC(C2CCCCC2)C(C2CCCCC2)C1,434,1,C(CC1CCCCC1)C1CC(C2CCCCC2)C(C2CCCCC2)C1
C(CC1CC(C2CCCCC2)C1C1CCCCC1)CC1CCCCC1,436,1,C(CC1CC(C2CCCCC2)C1C1CCCCC1)CC1CCCCC1
C(CC1CCCCC1)CC1CC(C2CCCC2)CC(C2CCCCC2)C1,437,1,C(CC1CCCCC1)CC1CC(C2CCCC2)CC(C2CCCCC2)C1
C(CC1CCCC(C2CCC(C3CCCCC3)C2)C1)C1CCCCC1,439,1,C(CC1CCCC(C2CCC(C3CCCCC3)C2)C1)C1CCCCC1
C(CC1CCCCC1)C1CCC(C2CCCCC2)C1C1CCCCC1,441,1,C(CC1CCCCC1)C1CCC(C2CCCCC2)C1C1CCCCC1
C(CC1C2CCCCC2CCC2CCCCC21)C1CCCCC1,445,1,C(CC1C2CCCCC2CCC2CCCCC21)C1CCCCC1
C(CC1CCCCC1)C1C(C2CCCCC2)CC2CCCCC12,446,1,C(CC1CCCCC1)C1C(C2CCCCC2)CC2CCCCC12
C(CC1C(CC2CCCCC2)CCC2CCCCC21)C1CCCCC1,447,1,C(CC1C(CC2CCCCC2)CCC2CCCCC21)C1CCCCC1
C(CC1CCC2CCC2C1)C1CCCC1,395,1,C(CC1CCC2CCC2C1)C1CCCC1
C(CC1CC2CC(CCC3CCCC3)CCC12)C1CCC1,391,1,C(CC1CC2CC(CCC3CCCC3)CCC12)C1CCC1
C(CCC1CCC2CC21)CC1CCC1,389,1,C(CCC1CCC2CC21)CC1CCC1
C(CCC1CCCCC1)CC1CC2CCC1C2,388,1,C(CCC1CCCCC1)CC1CC2CCC1C2
C(C1CCC2(CCCC2)C1)C1CCC(C2CCCCC2C2CCCC2)CC1,349,1,C(C1CCC2(CCCC2)C1)C1CCC(C2CCCCC2C2CCCC2)CC1
C(CC1CCCC1)CC1CCCC2CCC(CC3CCC(C4CCCCC4C4CCCC4)CC3)C21,351,1,C(CC1CCCC1)CC1CCCC2CCC(CC3CCC(C4CCCCC4C4CCCC4)CC3)C21
C(CC1CCCCC1)C1CCCCC2CCCC2CCC(CC2CCCCC2)CC2CC(CCC3CC4CCC3CC4)CCC2CCC(C2CCCCC2)CCC1,354,1,C(CC1CCCCC1)C1CCCCC2CCCC2CCC(CC2CCCCC2)CC2CC(CCC3CC4CCC3CC4)CCC2CCC(C2CCCCC2)CCC1
C1CCCCC(CCC2CCCC3CC4CCCC(CCC5CCCCCCCCCC6CCCC6CCCC5)C4CC23)CCCCC2CCCC2CCCC1,355,1,C1CCCCC(CCC2CCCC3CC4CCCC(CCC5CCCCCCCCCC6CCCC6CCCC5)C4CC23)CCCCC2CCCC2CCCC1
C(CC1CCCCC1)C1CCCCC2CCCC2CCCCCCCCCCC2CCCC2CC1,356,1,C(CC1CCCCC1)C1CCCCC2CCCC2CCCCCCCCCCC2CCCC2CC1
C(CCC1CCCCC1)CC1CCCCCCCCCCCCCC(CC2CCC3CCCCC23)CCC(CC2CCCCC2)CC1,357,1,C(CCC1CCCCC1)CC1CCCCCCCCCCCCCC(CC2CCC3CCCCC23)CCC(CC2CCCCC2)CC1
C(CCC1CC2CCCCC2C1)CC1CCCCCCCCC(CC2CCC3CCCCC23)CCC(CC2CCCCC2)CCC(CCCCC2CCCCC2)CCCC1,358,1,C(CCC1CC2CCCCC2C1)CC1CCCCCCCCC(CC2CCC3CCCCC23)CCC(CC2CCCCC2)CCC(CCCCC2CCCCC2)CCCC1
C(CC1CCC(CC2CCCCCC(CC3CCC4CCCCC34)CCC(C3CCCCC3)CCC3CCCC3CC(CC3CCCCC3)CC2)CC1)C1CCCCC1,359,1,C(CC1CCC(CC2CCCCCC(CC3CCC4CCCCC34)CCC(C3CCCCC3)CCC3CCCC3CC(CC3CCCCC3)CC2)CC1)C1CCCCC1
C(CCC1CCC2CCCCCCC(CC3CCCCC3)CCCCCC12)CC1CCC(C2CCCCC2)C1,360,1,C(CCC1CCC2CCCCCCC(CC3CCCCC3)CCCCCC12)CC1CCC(C2CCCCC2)C1
C(C1CCCC1)C1C(C2CC3CCCCC3C2CC2CCCC2)CC2CCCCC12,361,1,C(C1CCCC1)C1C(C2CC3CCCCC3C2CC2CCCC2)CC2CCCCC12
C(C1CCCC1)C1CC(CC2CCCC2)CC(CC2C3CCCCC3CC3CCCCC23)C1,362,1,C(C1CCCC1)C1CC(CC2CCCC2)CC(CC2C3CCCCC3CC3CCCCC23)C1
C(CCCCCCC1CCC2CCCCC2C1C1CCCCC1)CCCCCC1CCC2CCCCC2C1CC1CCCCC1,364,1,C(CCCCCCC1CCC2CCCCC2C1C1CCCCC1)CCCCCC1CCC2CCCCC2C1CC1CCCCC1
C(CCC(CCCCC1CC2CCCCC2CC1CC1CCC2CCCCC12)CC1CCCC1)CCC1CCCC1CC1CCCC1,365,1,C(CCC(CCCCC1CC2CCCCC2CC1CC1CCC2CCCCC12)CC1CCCC1)CCC1CCCC1CC1CCCC1
C(CC1CC1)CC12CC1CCCCCCCCC1CC(CC3CC(C4CCCC4)CC4CCCCC34)CC1CC2,367,1,C(CC1CC1)CC12CC1CCCCCCCCC1CC(CC3CC(C4CCCC4)CC4CCCCC34)CC1CC2
C(CC1CC1)CC12CC1CCCCCCCC(CCC1CCCCC1)CC1CC(CC3CC4CCCCC4C4CCCCC34)CC1CC2,368,1,C(CC1CC1)CC12CC1CCCCCCCC(CCC1CCCCC1)CC1CC(CC3CC4CCCCC4C4CCCCC34)CC1CC2
C(CCC1CCC(CCC2CCCCC2C2CCCCC2)CC1)CC1C2CCCCC2C2CCCCC12,369,1,C(CCC1CCC(CCC2CCCCC2C2CCCCC2)CC1)CC1C2CCCCC2C2CCCCC12
C(CC1CCCCC1C1CCCCC1)C1CCC(CC2CCC3CCCC3C3CCCCC32)CC1,370,1,C(CC1CCCCC1C1CCCCC1)C1CCC(CC2CCC3CCCC3C3CCCCC32)CC1
C(CC1CCCCC1C1CCCCC1)C1CCC(C2CCCCC2)(C2CCCCC2)CC1,371,1,C(CC1CCCCC1C1CCCCC1)C1CCC(C2CCCCC2)(C2CCCCC2)CC1
C(CCCCCC1CCCC(CC2CCCCC2)C1)CCCCC1CCCC1,374,1,C(CCCCCC1CCCC(CC2CCCCC2)C1)CCCCC1CCCC1
C(CCCC1CCCCC1)CCC1CCC2(CCCC2)C1,375,1,C(CCCC1CCCCC1)CCC1CCC2(CCCC2)C1
C(CCC1CCC(CC2CCCCC2)C1)CCC1CCCCC1,376,1,C(CCC1CCC(CC2CCCCC2)C1)CCC1CCCCC1
C(CCC1CCC(CC2CCC3CCCCC23)C1)CCC1CCCCC1,377,1,C(CCC1CCC(CC2CCC3CCCCC23)C1)CCC1CCCCC1
C(CCC1CCCCC1)CC1CCC2CCCCC12,380,1,C(CCC1CCCCC1)CC1CCC2CCCCC12
C(CC1CCCCC1)CC1CCCC2CCCCC12,382,1,C(CC1CCCCC1)CC1CCCC2CCCCC12
C(CCCC1CCCCC1C1CCCCC1)CCC1CCCCC1,384,1,C(CCCC1CCCCC1C1CCCCC1)CCC1CCCCC1
C(CCCCCCC1CCCCC1)CCCCCC1CCC2CCCCC12,385,1,C(CCCCCCC1CCCCC1)CCCCCC1CCC2CCCCC12
C(CCCCC1CCCC2CC3CCCCC3C21)CCCC1CCCCC1,386,1,C(CCCCC1CCCC2CC3CCCCC3C21)CCCC1CCCCC1
CCCCCCCCCCCCCCCCCCCC(C)C,1,1,CCCCCCCCCCCCCCCCCCCC(C)C
